Model_Scenario_ID,Model,Model_Group,Scenario,Category,Year,PV_Capacity
1039,REMIND-Transport 2.1,REMIND,Transport_Budg1100_ElecPush-LowD,C3,2030,5992.7734
1040,REMIND-Transport 2.1,REMIND,Transport_Budg1100_H2Push,C3,2030,6407.8937
1041,REMIND-Transport 2.1,REMIND,Transport_NDC_Conv,C6,2030,3945.194
1042,REMIND-Transport 2.1,REMIND,Transport_NPi_Conv,C7,2030,2756.7176
1043,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000,C3,2030,1802.006169
1044,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000_COV,C3,2030,1795.664022
1045,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000_NDCp,C3,2030,1785.247207
1046,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000f,C3,2030,1802.006169
1047,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000f_COV,C3,2030,1784.735668
1048,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000f_NDCp,C3,2030,1796.172034
1049,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1200,C3,2030,1791.080118
1050,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1200f,C3,2030,1802.006169
1051,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1400,C4,2030,1791.080118
1052,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1400f,C4,2030,1802.006169
1053,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1600,C4,2030,1791.080118
1054,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1600f,C5,2030,1802.006169
1055,TIAM-ECN 1.1,TIAM,EN_INDCi2030_2000,C5,2030,1805.410724
1056,TIAM-ECN 1.1,TIAM,EN_INDCi2030_2000f,C5,2030,1816.32663
1057,TIAM-ECN 1.1,TIAM,EN_INDCi2030_2500,C5,2030,1802.006169
1058,TIAM-ECN 1.1,TIAM,EN_INDCi2030_2500f,C5,2030,1791.080118
1059,TIAM-ECN 1.1,TIAM,EN_INDCi2030_3000,C6,2030,1802.006169
1060,TIAM-ECN 1.1,TIAM,EN_INDCi2030_3000f,C6,2030,1802.01
1061,TIAM-ECN 1.1,TIAM,EN_INDCi2030_900,C3,2030,1791.080118
1062,TIAM-ECN 1.1,TIAM,EN_INDCi2030_900f,C3,2030,1802.006169
1063,TIAM-ECN 1.1,TIAM,EN_INDCi2100,C7,2030,1802.006169
1064,TIAM-ECN 1.1,TIAM,EN_INDCi2100_COV,C7,2030,1795.66
1065,TIAM-ECN 1.1,TIAM,EN_INDCi2100_NDCp,C7,2030,1796.172034
1068,TIAM-ECN 1.1,TIAM,EN_NPi2020_1000f,C3,2030,1922.449459
1069,TIAM-ECN 1.1,TIAM,EN_NPi2020_1000f_COV,C3,2030,1922.975266
1070,TIAM-ECN 1.1,TIAM,EN_NPi2020_1200,C3,2030,1943.881427
1071,TIAM-ECN 1.1,TIAM,EN_NPi2020_1200f,C3,2030,1926.191188
1072,TIAM-ECN 1.1,TIAM,EN_NPi2020_1400,C4,2030,1920.158278
1073,TIAM-ECN 1.1,TIAM,EN_NPi2020_1400f,C4,2030,1885.461545
1074,TIAM-ECN 1.1,TIAM,EN_NPi2020_1600,C4,2030,1873.761103
1075,TIAM-ECN 1.1,TIAM,EN_NPi2020_1600f,C5,2030,1856.969527
1076,TIAM-ECN 1.1,TIAM,EN_NPi2020_2000,C5,2030,1762.209463
1077,TIAM-ECN 1.1,TIAM,EN_NPi2020_2000f,C5,2030,1766.336254
1078,TIAM-ECN 1.1,TIAM,EN_NPi2020_2500,C5,2030,1703.096631
1079,TIAM-ECN 1.1,TIAM,EN_NPi2020_2500f,C5,2030,1692.087475
1080,TIAM-ECN 1.1,TIAM,EN_NPi2020_3000,C6,2030,1679.50887
1081,TIAM-ECN 1.1,TIAM,EN_NPi2020_3000f,C6,2030,1690.517411
1085,TIAM-ECN 1.1,TIAM,EN_NPi2020_900f,C3,2030,1945.578144
1086,TIAM-ECN 1.1,TIAM,EN_NPi2100,C7,2030,1607.567645
1087,TIAM-ECN 1.1,TIAM,EN_NPi2100_COV,C7,2030,1600.751718
1092,WITCH 5.0,WITCH,CO_2Deg2020,C3,2030,1810.567533
1093,WITCH 5.0,WITCH,CO_2Deg2030,C3,2030,1242.042793
1094,WITCH 5.0,WITCH,CO_BAU,C7,2030,1007.727738
1095,WITCH 5.0,WITCH,CO_Bridge,C3,2030,1612.950813
1096,WITCH 5.0,WITCH,CO_CurPol,C7,2030,1044.074219
1097,WITCH 5.0,WITCH,CO_GPP,C5,2030,1246.420635
1098,WITCH 5.0,WITCH,CO_NDC_2050convergence,C5,2030,1242.042793
1099,WITCH 5.0,WITCH,CO_NDCplus,C6,2030,1242.042793
1100,WITCH 5.0,WITCH,EN_INDCi2030_1000,C3,2030,1793.439962
1101,WITCH 5.0,WITCH,EN_INDCi2030_1000_NDCp,C3,2030,1945.97662
1102,WITCH 5.0,WITCH,EN_INDCi2030_1000f,C3,2030,1793.439962
1103,WITCH 5.0,WITCH,EN_INDCi2030_1000f_NDCp,C3,2030,1945.97662
1104,WITCH 5.0,WITCH,EN_INDCi2030_1200,C4,2030,1793.439962
1105,WITCH 5.0,WITCH,EN_INDCi2030_1200_NDCp,C4,2030,1945.97662
1106,WITCH 5.0,WITCH,EN_INDCi2030_1200f,C4,2030,1793.439962
1107,WITCH 5.0,WITCH,EN_INDCi2030_1200f_NDCp,C4,2030,1945.97662
1108,WITCH 5.0,WITCH,EN_INDCi2030_1400,C4,2030,1793.439962
1109,WITCH 5.0,WITCH,EN_INDCi2030_1400_NDCp,C4,2030,1945.97662
1110,WITCH 5.0,WITCH,EN_INDCi2030_1400f,C4,2030,1793.439962
1111,WITCH 5.0,WITCH,EN_INDCi2030_1400f_NDCp,C4,2030,1945.97662
1112,WITCH 5.0,WITCH,EN_INDCi2030_1600,C5,2030,1793.439962
1113,WITCH 5.0,WITCH,EN_INDCi2030_1600_NDCp,C5,2030,1945.97662
1114,WITCH 5.0,WITCH,EN_INDCi2030_1600f,C5,2030,1793.439962
1115,WITCH 5.0,WITCH,EN_INDCi2030_1600f_NDCp,C5,2030,1945.97662
1116,WITCH 5.0,WITCH,EN_INDCi2030_1800,C5,2030,1793.439962
1117,WITCH 5.0,WITCH,EN_INDCi2030_1800_NDCp,C5,2030,1945.97662
1118,WITCH 5.0,WITCH,EN_INDCi2030_1800f,C5,2030,1793.439962
1119,WITCH 5.0,WITCH,EN_INDCi2030_1800f_NDCp,C5,2030,1945.97662
1120,WITCH 5.0,WITCH,EN_INDCi2030_2000,C5,2030,1793.439962
1121,WITCH 5.0,WITCH,EN_INDCi2030_2000_NDCp,C5,2030,1945.97662
1122,WITCH 5.0,WITCH,EN_INDCi2030_2000f,C5,2030,1793.439962
1123,WITCH 5.0,WITCH,EN_INDCi2030_2000f_NDCp,C5,2030,1945.97662
1124,WITCH 5.0,WITCH,EN_INDCi2030_2500,C5,2030,1793.439962
1125,WITCH 5.0,WITCH,EN_INDCi2030_2500_NDCp,C5,2030,1945.97662
1126,WITCH 5.0,WITCH,EN_INDCi2030_2500f,C5,2030,1793.439962
1127,WITCH 5.0,WITCH,EN_INDCi2030_2500f_NDCp,C5,2030,1945.97662
1128,WITCH 5.0,WITCH,EN_INDCi2030_3000,C6,2030,1793.439962
1129,WITCH 5.0,WITCH,EN_INDCi2030_3000_NDCp,C6,2030,1945.97662
1130,WITCH 5.0,WITCH,EN_INDCi2030_3000f,C6,2030,1793.439962
1131,WITCH 5.0,WITCH,EN_INDCi2030_3000f_NDCp,C6,2030,1945.97662
1132,WITCH 5.0,WITCH,EN_INDCi2030_500f,C2,2030,1793.439962
1133,WITCH 5.0,WITCH,EN_INDCi2030_600f,C3,2030,1793.439962
1134,WITCH 5.0,WITCH,EN_INDCi2030_600f_NDCp,C3,2030,1945.97662
1135,WITCH 5.0,WITCH,EN_INDCi2030_700f,C3,2030,1793.439962
1136,WITCH 5.0,WITCH,EN_INDCi2030_700f_NDCp,C3,2030,1945.97662
1137,WITCH 5.0,WITCH,EN_INDCi2030_800,C3,2030,1793.439962
1138,WITCH 5.0,WITCH,EN_INDCi2030_800_NDCp,C3,2030,1945.97662
1139,WITCH 5.0,WITCH,EN_INDCi2030_800f,C3,2030,1793.439962
1140,WITCH 5.0,WITCH,EN_INDCi2030_800f_NDCp,C3,2030,1945.97662
1141,WITCH 5.0,WITCH,EN_INDCi2030_900,C3,2030,1793.439962
1142,WITCH 5.0,WITCH,EN_INDCi2030_900_NDCp,C3,2030,1945.97662
1143,WITCH 5.0,WITCH,EN_INDCi2030_900f,C3,2030,1793.439962
1144,WITCH 5.0,WITCH,EN_INDCi2030_900f_NDCp,C3,2030,1945.97662
1145,WITCH 5.0,WITCH,EN_INDCi2100,C6,2030,1793.439962
1146,WITCH 5.0,WITCH,EN_INDCi2100_NDCp,C6,2030,1945.97662
1147,WITCH 5.0,WITCH,EN_NPi2020_1000,C3,2030,1688.168908
1148,WITCH 5.0,WITCH,EN_NPi2020_1000f,C3,2030,1605.055507
1149,WITCH 5.0,WITCH,EN_NPi2020_1200,C4,2030,1520.451588
1150,WITCH 5.0,WITCH,EN_NPi2020_1200f,C4,2030,1496.677105
1151,WITCH 5.0,WITCH,EN_NPi2020_1400,C4,2030,1446.410633
1152,WITCH 5.0,WITCH,EN_NPi2020_1400f,C4,2030,1439.681048
1153,WITCH 5.0,WITCH,EN_NPi2020_1600,C4,2030,1367.830491
1154,WITCH 5.0,WITCH,EN_NPi2020_1600f,C4,2030,1358.72011
1155,WITCH 5.0,WITCH,EN_NPi2020_1800,C5,2030,1283.545121
1156,WITCH 5.0,WITCH,EN_NPi2020_1800f,C5,2030,1283.545121
1157,WITCH 5.0,WITCH,EN_NPi2020_2000,C5,2030,1233.79202
1158,WITCH 5.0,WITCH,EN_NPi2020_2000f,C5,2030,1233.79202
1159,WITCH 5.0,WITCH,EN_NPi2020_2500,C5,2030,1117.259477
1160,WITCH 5.0,WITCH,EN_NPi2020_2500f,C5,2030,1117.259477
1161,WITCH 5.0,WITCH,EN_NPi2020_3000,C6,2030,1057.504811
1162,WITCH 5.0,WITCH,EN_NPi2020_3000f,C6,2030,1057.504811
1163,WITCH 5.0,WITCH,EN_NPi2020_400f,C1,2030,1912.144365
1164,WITCH 5.0,WITCH,EN_NPi2020_450,C1,2030,2028.300376
1165,WITCH 5.0,WITCH,EN_NPi2020_450f,C1,2030,1900.917465
1166,WITCH 5.0,WITCH,EN_NPi2020_500,C1,2030,1984.027797
1167,WITCH 5.0,WITCH,EN_NPi2020_500f,C1,2030,1875.777312
1168,WITCH 5.0,WITCH,EN_NPi2020_600,C3,2030,1919.545488
1169,WITCH 5.0,WITCH,EN_NPi2020_600f,C3,2030,1846.215002
1170,WITCH 5.0,WITCH,EN_NPi2020_700,C3,2030,1884.62976
1171,WITCH 5.0,WITCH,EN_NPi2020_700f,C3,2030,1793.957261
1172,WITCH 5.0,WITCH,EN_NPi2020_800,C3,2030,1834.701128
1173,WITCH 5.0,WITCH,EN_NPi2020_800f,C3,2030,1738.417097
1174,WITCH 5.0,WITCH,EN_NPi2020_900,C3,2030,1767.348172
1175,WITCH 5.0,WITCH,EN_NPi2020_900f,C3,2030,1678.562193
1176,WITCH 5.0,WITCH,EN_NPi2100,C7,2030,1027.023004
1177,WITCH 5.0,WITCH,EN_NoPolicy,C7,2030,995.4511345
1185,WITCH-GLOBIOM 4.2,WITCH,ADVANCE_NoPolicy,C8,2030,415.0065736
1195,WITCH-GLOBIOM 4.4,WITCH,CD-LINKS_INDC2030i_1600,C3,2030,887.1925614
1196,WITCH-GLOBIOM 4.4,WITCH,CD-LINKS_INDCi,C7,2030,887.1925614
1197,WITCH-GLOBIOM 4.4,WITCH,CD-LINKS_NDC2030i_1000,C2,2030,887.1925614
1198,WITCH-GLOBIOM 4.4,WITCH,CD-LINKS_NPi,C7,2030,513.28684
1202,WITCH-GLOBIOM 4.4,WITCH,CD-LINKS_NoPolicy,C7,2030,424.3312561
1,AIM/CGE 2.1,AIM/CGE,CD-LINKS_NPi2020_1000,C3,2040,4437.5789
2,AIM/CGE 2.1,AIM/CGE,CD-LINKS_NPi2020_1600,C5,2040,3260.8313
3,AIM/CGE 2.1,AIM/CGE,CD-LINKS_NPi2020_400,C1,2040,5265.0354
4,AIM/CGE 2.1,AIM/CGE,CO_Bridge,C3,2040,1582.5802
5,AIM/CGE 2.1,AIM/CGE,CO_CurPol,C7,2040,824.5907
6,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1000f,C3,2040,6204.2656
7,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1200,C4,2040,6091.4473
8,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1200f,C4,2040,5395.3449
9,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1400,C4,2040,4949.8202
10,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1400f,C4,2040,4440.0892
11,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1600,C5,2040,4143.0689
12,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1600f,C5,2040,3931.6902
13,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1800,C5,2040,3673.4176
14,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_1800f,C5,2040,3673.4176
15,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_800f,C3,2040,6447.6691
16,AIM/CGE 2.2,AIM/CGE,EN_INDCi2030_900f,C3,2040,6443.4159
17,AIM/CGE 2.2,AIM/CGE,EN_INDCi2100,C6,2040,3268.3189
26,AIM/CGE 2.2,AIM/CGE,EN_NPi2020_1800,C5,2040,3986.8807
27,AIM/CGE 2.2,AIM/CGE,EN_NPi2020_1800f,C5,2040,3986.8807
39,AIM/CGE 2.2,AIM/CGE,EN_NPi2100,C7,2040,1678.8268
41,AIM/Hub-Global 2.0,AIM/CGE,2.5C,C6,2040,2617.3904
42,AIM/Hub-Global 2.0,AIM/CGE,2C,C5,2040,3582.9783
43,AIM/Hub-Global 2.0,AIM/CGE,Baseline,C7,2040,1053.9048
44,AIM/Hub-Global 2.0,AIM/CGE,WB2C,C3,2040,6076.3047
51,COFFEE 1.1,COFFEE,CO_2Deg2020,C4,2040,913.9963
52,COFFEE 1.1,COFFEE,CO_2Deg2030,C4,2040,915.863036
53,COFFEE 1.1,COFFEE,CO_BAU,C7,2040,1392.060475
54,COFFEE 1.1,COFFEE,CO_Bridge,C3,2040,1376.46686
55,COFFEE 1.1,COFFEE,CO_CurPol,C6,2040,693.571
56,COFFEE 1.1,COFFEE,CO_GPP,C5,2040,1361.01536
57,COFFEE 1.1,COFFEE,CO_NDCplus,C6,2040,782.101
58,COFFEE 1.1,COFFEE,EN_INDCi2030_1000,C4,2040,919.1999865
59,COFFEE 1.1,COFFEE,EN_INDCi2030_1000_NDCp,C4,2040,1419.933999
60,COFFEE 1.1,COFFEE,EN_INDCi2030_1000f,C5,2040,801.903478
61,COFFEE 1.1,COFFEE,EN_INDCi2030_1200,C4,2040,929.7004353
62,COFFEE 1.1,COFFEE,EN_INDCi2030_1200f,C5,2040,796.9236
63,COFFEE 1.1,COFFEE,EN_INDCi2030_1400,C5,2040,784.9368225
64,COFFEE 1.1,COFFEE,EN_INDCi2030_1400f,C5,2040,786.482225
65,COFFEE 1.1,COFFEE,EN_INDCi2030_1600,C5,2040,785.059435
66,COFFEE 1.1,COFFEE,EN_INDCi2030_1600f,C5,2040,786.514295
67,COFFEE 1.1,COFFEE,EN_INDCi2030_1800,C5,2040,785.80873
68,COFFEE 1.1,COFFEE,EN_INDCi2030_1800f,C5,2040,782.19563
69,COFFEE 1.1,COFFEE,EN_INDCi2030_2000,C5,2040,783.43051
70,COFFEE 1.1,COFFEE,EN_INDCi2030_2000f,C5,2040,781.415055
71,COFFEE 1.1,COFFEE,EN_INDCi2030_2500,C6,2040,763.894165
72,COFFEE 1.1,COFFEE,EN_INDCi2030_2500f,C6,2040,763.894165
73,COFFEE 1.1,COFFEE,EN_INDCi2030_400f,C2,2040,962.2983245
74,COFFEE 1.1,COFFEE,EN_INDCi2030_500,C3,2040,4141.926006
75,COFFEE 1.1,COFFEE,EN_INDCi2030_500f,C2,2040,927.1941312
76,COFFEE 1.1,COFFEE,EN_INDCi2030_600,C3,2040,3396.475726
77,COFFEE 1.1,COFFEE,EN_INDCi2030_600_NDCp,C3,2040,3481.404534
78,COFFEE 1.1,COFFEE,EN_INDCi2030_600f,C4,2040,916.6334716
79,COFFEE 1.1,COFFEE,EN_INDCi2030_700,C3,2040,2234.129048
80,COFFEE 1.1,COFFEE,EN_INDCi2030_700f,C4,2040,886.2158341
81,COFFEE 1.1,COFFEE,EN_INDCi2030_800,C3,2040,1612.912301
82,COFFEE 1.1,COFFEE,EN_INDCi2030_800f,C4,2040,870.5148692
83,COFFEE 1.1,COFFEE,EN_INDCi2030_900,C3,2040,1185.508155
84,COFFEE 1.1,COFFEE,EN_INDCi2030_900f,C4,2040,854.1045637
85,COFFEE 1.1,COFFEE,EN_INDCi2100,C6,2040,808.1854369
86,COFFEE 1.1,COFFEE,EN_INDCi2100_COV_NDCp,C6,2040,1183.101
87,COFFEE 1.1,COFFEE,EN_NPi2020_1000,C4,2040,946.956174
88,COFFEE 1.1,COFFEE,EN_NPi2020_1000f,C5,2040,793.42385
89,COFFEE 1.1,COFFEE,EN_NPi2020_1200,C4,2040,863.228
90,COFFEE 1.1,COFFEE,EN_NPi2020_1200f,C5,2040,705.927
91,COFFEE 1.1,COFFEE,EN_NPi2020_1400,C5,2040,749.57861
92,COFFEE 1.1,COFFEE,EN_NPi2020_1400f,C5,2040,705.427
93,COFFEE 1.1,COFFEE,EN_NPi2020_1600,C5,2040,705.427
94,COFFEE 1.1,COFFEE,EN_NPi2020_1600f,C5,2040,699.665
95,COFFEE 1.1,COFFEE,EN_NPi2020_1800,C5,2040,699.665
96,COFFEE 1.1,COFFEE,EN_NPi2020_1800f,C5,2040,697.571
97,COFFEE 1.1,COFFEE,EN_NPi2020_2000,C5,2040,695.571
98,COFFEE 1.1,COFFEE,EN_NPi2020_2000f,C5,2040,695.571
99,COFFEE 1.1,COFFEE,EN_NPi2020_2500,C6,2040,693.571
100,COFFEE 1.1,COFFEE,EN_NPi2020_2500f,C6,2040,693.571
101,COFFEE 1.1,COFFEE,EN_NPi2020_400,C1,2040,3355.17802
102,COFFEE 1.1,COFFEE,EN_NPi2020_400_lowBECCS,C3,2040,3481.35555
103,COFFEE 1.1,COFFEE,EN_NPi2020_400f,C2,2040,929.30057
104,COFFEE 1.1,COFFEE,EN_NPi2020_400f_lowBECCS,C3,2040,1040.31548
105,COFFEE 1.1,COFFEE,EN_NPi2020_500,C3,2040,2633.242596
106,COFFEE 1.1,COFFEE,EN_NPi2020_500f,C2,2040,962.3117435
107,COFFEE 1.1,COFFEE,EN_NPi2020_600,C3,2040,1860.207044
108,COFFEE 1.1,COFFEE,EN_NPi2020_600f,C4,2040,913.9963
109,COFFEE 1.1,COFFEE,EN_NPi2020_700,C3,2040,1328.66001
110,COFFEE 1.1,COFFEE,EN_NPi2020_700f,C4,2040,864.42325
111,COFFEE 1.1,COFFEE,EN_NPi2020_800,C3,2040,1088.836929
112,COFFEE 1.1,COFFEE,EN_NPi2020_800f,C4,2040,815.225
113,COFFEE 1.1,COFFEE,EN_NPi2020_900,C3,2040,987.3476425
114,COFFEE 1.1,COFFEE,EN_NPi2020_900f,C4,2040,805.15115
115,COFFEE 1.1,COFFEE,EN_NPi2100,C6,2040,693.571
126,GCAM 5.2,GCAM,"NGFS1_Current policies (Hot house world, Rep)",C7,2040,3828.825033
129,GCAM 5.3,GCAM,NGFS2_Current Policies,C7,2040,2048.606691
130,GCAM 5.3,GCAM,NGFS2_Delayed Transition,C4,2040,5522.312638
131,GCAM 5.3,GCAM,NGFS2_Divergent Net Zero Policies,C2,2040,6932.03321
132,GCAM 5.3,GCAM,NGFS2_Nationally Determined Contributions (NDCs),C5,2040,3467.558554
133,GCAM 5.3,GCAM,NGFS2_Net-Zero 2050,C2,2040,5743.332048
148,AIM/CGE 2.1,AIM/CGE,CD-LINKS_INDC2030i_1600,C5,2040,3671.4711
149,AIM/CGE 2.1,AIM/CGE,CD-LINKS_INDCi,C7,2040,1467.8968
150,AIM/CGE 2.1,AIM/CGE,CD-LINKS_NDC2030i_1000,C4,2040,3688.4578
179,GCAM-PR 5.3,GCAM,PR_CP_PriceOnly,C7,2040,4958.048234
180,GCAM-PR 5.3,GCAM,PR_NDC_PriceOnly,C6,2040,5117.291074
181,GCAM-PR 5.3,GCAM,PR_baseline,C7,2040,4918.813811
182,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1000,C3,2040,6579.135431
183,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1000_COV,C3,2040,6132.490974
184,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1000_COV_NDCp,C3,2040,6098.96564
185,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1000_NDCp,C3,2040,6598.276221
186,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1000f,C4,2040,6143.468778
187,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1000f_COV,C3,2040,5790.340034
188,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1000f_COV_NDCp,C3,2040,5859.178983
189,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1000f_NDCp,C4,2040,6205.448662
190,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1400,C4,2040,5667.990996
191,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1400f,C4,2040,5667.990996
192,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1800,C5,2040,5257.281229
193,GEM-E3_V2021,GEM-E3,EN_INDCi2030_1800f,C5,2040,5257.281229
194,GEM-E3_V2021,GEM-E3,EN_INDCi2030_600f,C2,2040,6953.983889
195,GEM-E3_V2021,GEM-E3,EN_INDCi2030_600f_COV,C2,2040,6439.10667
196,GEM-E3_V2021,GEM-E3,EN_INDCi2030_600f_COV_NDCp,C2,2040,6467.419501
197,GEM-E3_V2021,GEM-E3,EN_INDCi2030_600f_NDCp,C2,2040,6924.442467
198,GEM-E3_V2021,GEM-E3,EN_INDCi2030_800,C3,2040,7562.044393
